	taxon	forward_Mi_sk	merged_Mi_sk	reverse_Mi_sk	unmerged_Mi_sk	forward_Mi_b2	merged_Mi_b2	reverse_Mi_b2	unmerged_Mi_b2
852	Eustigmatophyceae;;Eustigmatales;Eustigmataceae;Vischeria;Vischeria sp. CAUP Q 202	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
853	Eustigmatophyceae;;Eustigmatales;Monodopsidaceae;Nannochloropsis;Nannochloropsis granulata	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
854	Firmicutes;Bacilli;Bacillales;;;marine bacterium AS-39	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
855	Firmicutes;Bacilli;Bacillales;;Desulfuribacillus;Desulfuribacillus alkaliarsenatis	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
856	Firmicutes;Bacilli;Bacillales;;Exiguobacterium;Exiguobacterium mexicanum	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
857	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus firmus	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
858	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus pumilus	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
859	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp.	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
860	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. NJ26	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
861	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. NN106	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
862	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. SA5d-4	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
863	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. SU8	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
864	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. UST050418-421	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
865	Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. m8-50	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
866	Firmicutes;Bacilli;Bacillales;Bacillaceae;Caldibacillus;Caldibacillus debilis	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
867	Firmicutes;Bacilli;Bacillales;Bacillaceae;Oceanobacillus;Oceanobacillus kapialis	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
868	Firmicutes;Bacilli;Bacillales;Bacillaceae;Ornithinibacillus;Ornithinibacillus sp. MRSA149bB15_13_3E	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
869	Firmicutes;Bacilli;Bacillales;Bacillaceae;Virgibacillus	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
870	Firmicutes;Bacilli;Bacillales;Bacillaceae;Virgibacillus;Virgibacillus sp. WSR35	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
871	Firmicutes;Bacilli;Bacillales;Listeriaceae;Listeria	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
872	Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Ammoniphilus;Ammoniphilus oxalaticus	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
873	Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Ammoniphilus;Ammoniphilus oxalivorans	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
874	Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Fontibacillus	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
875	Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus polymyxa	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
876	Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. 13-4-17	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
877	Firmicutes;Bacilli;Bacillales;Planococcaceae;Planomicrobium	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0
878	Firmicutes;Bacilli;Bacillales;Planococcaceae;Ureibacillus	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
879	Firmicutes;Bacilli;Bacillales;Planococcaceae;Ureibacillus;Ureibacillus suwonensis	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
880	Firmicutes;Bacilli;Bacillales;Sporolactobacillaceae;Sporolactobacillus;Sporolactobacillus sp. enrichment culture clone NHT9	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
881	Firmicutes;Bacilli;Bacillales;Staphylococcaceae;;Staphylococcaceae bacterium NML 99-ST-011	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
882	Firmicutes;Bacilli;Bacillales;Thermoactinomycetaceae	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
883	Firmicutes;Bacilli;Bacillales;Thermoactinomycetaceae;Kroppenstedtia;Kroppenstedtia sp. STS2	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
884	Firmicutes;Bacilli;Bacillales;Thermoactinomycetaceae;Planifilum;Planifilum fulgidum	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
885	Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
886	Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecalis	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
887	Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus hirae	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
888	Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus sp. 76-10	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
889	Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
890	Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus sp. AB032	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
891	Firmicutes;Clostridia;;;;Clostridia bacterium enrichment culture clone HB_114	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
892	Firmicutes;Clostridia;Clostridiales;Clostridiaceae	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
893	Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Caloramator;Caloramator quimbayensis	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
894	Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
895	Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp. AN-AS3B	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
896	Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp. Culture Jar-13	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
897	Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp. enrichment culture clone d-1	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
898	Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Mordavella;Mordavella massiliensis	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
899	Firmicutes;Clostridia;Clostridiales;Clostridiales Family XVII. Incertae Sedis;Sulfobacillus	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
900	Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium;Eubacterium limosum	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
901	Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;Lachnospiraceae bacterium DW12	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
902	Firmicutes;Clostridia;Clostridiales;Peptococcaceae	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
903	Firmicutes;Clostridia;Clostridiales;Peptococcaceae;Desulfotomaculum;Desulfotomaculum acetoxidans	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
904	Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminiclostridium	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
905	Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminiclostridium;[Clostridium] cellobioparum	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
906	Firmicutes;Clostridia;Clostridiales;Symbiobacteriaceae;Symbiobacterium	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
907	Firmicutes;Clostridia;Halanaerobiales;Halanaerobiaceae;;Halanaerobiaceae enrichment culture clone SLAb1-1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
908	Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacteraceae;Thermoanaerobacter;Thermoanaerobacter sp. TC11	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
909	Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Turicibacter	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
910	Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;;Veillonellaceae bacterium enrichment culture clone MRHull-S-01F	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
911	Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Caecibacter;Caecibacter massiliensis	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
912	Firmicutes;Tissierellia;;;Tepidimicrobium	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
913	Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Ilyobacter	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
914	Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;Gemmatimonas sp. enrichment culture clone AOCRB-EC-6	0.0	0.0	0.0	0.0	31.0	1.0	0.0	0.0
915	Ignavibacteriae;Ignavibacteria;Ignavibacteriales	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
916	Ignavibacteriae;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Ignavibacterium	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
917	NA;Dinophyceae;Suessiales;Symbiodiniaceae;Symbiodinium;Symbiodinium sp. RCC2640	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
918	Nitrospinae;Nitrospinia;Nitrospinales;Nitrospinaceae;Nitrospina;Nitrospina gracilis	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
919	Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae;Candidatus Magnetoovum;Candidatus Magnetoovum mohavensis	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
920	Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae;Nitrospira;Nitrospira sp. enrichment culture clone LPTV-S11	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0
921	Planctomycetes;Planctomycetia;;;;Planctomycetia bacterium WSF3-27	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
922	Planctomycetes;Planctomycetia;Candidatus Brocadiales;Candidatus Brocadiaceae	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
923	Planctomycetes;Planctomycetia;Candidatus Brocadiales;Candidatus Brocadiaceae;Candidatus Brocadia	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
924	Planctomycetes;Planctomycetia;Candidatus Brocadiales;Candidatus Brocadiaceae;Candidatus Brocadia;Candidatus Brocadia fulgida	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0
925	Planctomycetes;Planctomycetia;Candidatus Brocadiales;Candidatus Brocadiaceae;Candidatus Kuenenia;Candidatus Kuenenia stuttgartiensis	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
926	Planctomycetes;Planctomycetia;Candidatus Brocadiales;Candidatus Brocadiaceae;Candidatus Scalindua;Candidatus Scalindua brodae	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
927	Planctomycetes;Planctomycetia;Candidatus Brocadiales;Candidatus Brocadiaceae;Candidatus Scalindua;Candidatus Scalindua marina	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
928	Planctomycetes;Planctomycetia;Planctomycetales;;;Candidatus Nostocoida acidiphila	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
929	Planctomycetes;Planctomycetia;Planctomycetales;;;Planctomycetales bacterium Ellin7244	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
930	Planctomycetes;Planctomycetia;Planctomycetales;;;Planctomycete enrichment culture	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
931	Planctomycetes;Planctomycetia;Planctomycetales;;;Planctomycete enrichment culture clone B418	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
932	Planctomycetes;Planctomycetia;Planctomycetales;;;Planctomycete enrichment culture clone phylotype P13	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
933	Planctomycetes;Planctomycetia;Planctomycetales;;;anaerobic ammonium-oxidizing planctomycete	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
934	Planctomycetes;Planctomycetia;Planctomycetales;;;bacterium Ellin5111	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0
935	Planctomycetes;Planctomycetia;Planctomycetales;;;bacterium Ellin6062	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0
936	Planctomycetes;Planctomycetia;Planctomycetales;;;metal-contaminated soil clone K20-31	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
937	Planctomycetes;Planctomycetia;Planctomycetales;;;metal-contaminated soil clone K20-75	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
938	Planctomycetes;Planctomycetia;Planctomycetales;Isosphaeraceae;Aquisphaera;Aquisphaera giovannonii	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
939	Planctomycetes;Planctomycetia;Planctomycetales;Isosphaeraceae;Isosphaera;Isosphaera sp. Io3-6	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
940	Planctomycetes;Planctomycetia;Planctomycetales;Isosphaeraceae;Isosphaera;Isosphaera sp. SD2-3	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
941	Planctomycetes;Planctomycetia;Planctomycetales;Isosphaeraceae;Tundrisphaera;Tundrisphaera lichenicola	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
942	Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;;Planctomycetaceae bacterium D2	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
943	Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;;planctomycete DDD3G8	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
944	Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;;planctomycete DDSW1318	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
945	Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;;planctomycete DDSW3022	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
946	Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;;planctomycete DDSe3004	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
947	Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;;planctomycete DDSe3021	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
948	Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;;planctomycete DSC3C2	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
949	Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;;planctomycete LaBonte_alg10	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
950	Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;;planctomycete MS1399	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
951	Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;;planctomycete Zi62	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
952	Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;;planctomycete str. 116	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
953	Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;Bythopirellula	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
954	Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;Planctomicrobium;Planctomicrobium piriforme	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
955	Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;Planctomyces;Planctomyces sp. 599	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
956	Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;Planctomyces;Planctomyces sp. FF15	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
957	Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;Planctopirus;Planctopirus limnophila	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
958	Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;Rhodopirellula;Rhodopirellula sp. SM49	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
959	Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;Rhodopirellula;Rhodopirellula sp. SM52	0.0	0.0	0.0	0.0	33.0	2.0	0.0	0.0
960	Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;Rhodopirellula;Rhodopirellula sp. enrichment culture clone Y125	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
961	Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;Rubinisphaera;Rubinisphaera brasiliensis	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
962	Proteobacteria;Alphaproteobacteria;;;;Alphaproteobacteria bacterium IP-52G	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
963	Proteobacteria;Alphaproteobacteria;;;;Alphaproteobacteria bacterium SJR-4G	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
964	Proteobacteria;Alphaproteobacteria;;;;alpha proteobacterium 1153-i2a	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
965	Proteobacteria;Alphaproteobacteria;;;;alpha proteobacterium CN37	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
966	Proteobacteria;Alphaproteobacteria;;;;alpha proteobacterium DG1489	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
967	Proteobacteria;Alphaproteobacteria;;;;alpha proteobacterium J05	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
968	Proteobacteria;Alphaproteobacteria;;;;alpha proteobacterium S-St(1)-8C	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
969	Proteobacteria;Alphaproteobacteria;;;;alpha proteobacterium SCGC AAA003-F10	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
970	Proteobacteria;Alphaproteobacteria;;;;alpha proteobacterium SCGC AAA043-C09	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
971	Proteobacteria;Alphaproteobacteria;;;;alpha proteobacterium SCGC AAA300-G15	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
972	Proteobacteria;Alphaproteobacteria;;;;alpha proteobacterium SOGA19	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
973	Proteobacteria;Alphaproteobacteria;;;;alpha proteobacterium SOGA29	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
974	Proteobacteria;Alphaproteobacteria;;;;alpha proteobacterium Schreyahn_AOB_Aster_Kultur_5	0.0	0.0	0.0	0.0	9.0	1.0	0.0	0.0
975	Proteobacteria;Alphaproteobacteria;;;;alpha proteobacterium Shinshu-th1	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
976	Proteobacteria;Alphaproteobacteria;;;;alpha proteobacterium WD24	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
977	Proteobacteria;Alphaproteobacteria;;;;bacterium episymbiont of Kiwa sp.	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
978	Proteobacteria;Alphaproteobacteria;;;Geminicoccus	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
979	Proteobacteria;Alphaproteobacteria;;;Micavibrio	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
980	Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;;Caulobacteraceae bacterium URHA0008	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
981	Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Asticcacaulis;Asticcacaulis sp. 148B	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0
982	Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;Caulobacter ginsengisoli	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
983	Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;Caulobacter sp. S45	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
984	Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;Caulobacter sp. WW137	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
985	Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
986	Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;Phenylobacterium hankyongense	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
987	Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;Phenylobacterium muchangponense	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
988	Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;Phenylobacterium sp. URHA0022	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
989	Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;Phenylobacterium sp. enrichment culture	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0
990	Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;Phenylobacterium sp. enrichment culture clone LplF-80	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
991	Proteobacteria;Alphaproteobacteria;Holosporales	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
992	Proteobacteria;Alphaproteobacteria;Kordiimonadales;Kordiimonadaceae;Kordiimonas;Kordiimonas sp. AU445_Ted1_MB20SE	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
993	Proteobacteria;Alphaproteobacteria;Micropepsales;Micropepsaceae;;bacterium Ellin335	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
994	Proteobacteria;Alphaproteobacteria;Rhizobiales;;;Rhizobiales bacterium	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
995	Proteobacteria;Alphaproteobacteria;Rhizobiales;;;Rhizobiales bacterium GB10	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0
996	Proteobacteria;Alphaproteobacteria;Rhizobiales;;;Rhizobiales bacterium Ume16	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
997	Proteobacteria;Alphaproteobacteria;Rhizobiales;;;Rhizobiales bacterium YIM 77505	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
998	Proteobacteria;Alphaproteobacteria;Rhizobiales;;;Rhizobiales bacterium enrichment culture clone z169	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
999	Proteobacteria;Alphaproteobacteria;Rhizobiales;Aurantimonadaceae	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1000	Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
1001	Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Beijerinckia	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1002	Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Beijerinckia;Beijerinckia sp. URHD0026	0.0	0.0	0.0	0.0	7.0	1.0	0.0	0.0
1003	Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methyloferula;Methyloferula sp. PAMC 26571	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1004	Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bosea	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
1005	Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Rhodopseudomonas	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
1006	Proteobacteria;Alphaproteobacteria;Rhizobiales;Chelatococcaceae;Chelatococcus;Chelatococcus sp. enrichment culture clone HB4	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1007	Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1008	Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Devosia;Devosia albogilva	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1009	Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Devosia;Devosia confluentis	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
1010	Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Devosia;Devosia sp. AL42 6.2	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1011	Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Devosia;Devosia sp. BFE1G	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1012	Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Devosia;Devosia sp. Emb19	0.0	0.0	0.0	0.0	7.0	1.0	0.0	0.0
1013	Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Devosia;Devosia submarina	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0
1014	Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Filomicrobium;Filomicrobium fusiforme	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1015	Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Maritalea;Maritalea sp. LNM-14	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1016	Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium sp. Ellin168	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1017	Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium sp. G03 78-21	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1018	Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium sp. Pao14	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
