	taxon	land1_Hi_sk	land2_Hi_sk	land3_Hi_sk	sea1_Hi_sk	sea2_Hi_sk	sea3_Hi_sk	land1_Hi_b2	land2_Hi_b2	land3_Hi_b2	sea1_Hi_b2	sea2_Hi_b2	sea3_Hi_b2
722	Proteobacteria;Alphaproteobacteria;;;;alpha proteobacterium zo44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
723	Proteobacteria;Alphaproteobacteria;;;;bacterium Ellin5003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
724	Proteobacteria;Alphaproteobacteria;;;;bacterium Ellin5032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
725	Proteobacteria;Alphaproteobacteria;;;;bacterium Ellin5299	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
726	Proteobacteria;Alphaproteobacteria;;;;magnetic coccus MP17	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	0.0	0.0	0.0
727	Proteobacteria;Alphaproteobacteria;;;Candidatus Alysiosphaera;Candidatus Alysiosphaera europeae	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
728	Proteobacteria;Alphaproteobacteria;;;Geminicoccus	0.0	0.0	0.0	0.0	0.0	0.0	8.0	1.0	2.0	0.0	0.0	0.0
729	Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Asticcacaulis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
730	Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas sp. WST6-4	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0
731	Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;Caulobacter sp. Ema18	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	2.0	0.0	0.0	0.0
732	Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;Caulobacter sp. WW137	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0
733	Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium	0.0	0.0	0.0	0.0	0.0	0.0	5.0	3.0	63.0	0.0	0.0	0.0
734	Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;Phenylobacterium sp. URHA0004	0.0	0.0	0.0	0.0	0.0	0.0	9.0	3.0	9.0	0.0	0.0	0.0
735	Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;Phenylobacterium sp. enrichment culture clone LplF-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
736	Proteobacteria;Alphaproteobacteria;Magnetococcales;Magnetococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	7.0	0.0	0.0	0.0
737	Proteobacteria;Alphaproteobacteria;Rhizobiales;;;Rhizobiales bacterium URHC032R	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0
738	Proteobacteria;Alphaproteobacteria;Rhizobiales;;Bauldia;Bauldia litoralis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
739	Proteobacteria;Alphaproteobacteria;Rhizobiales;;Nordella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
740	Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;;Beijerinckiaceae bacterium NR174	0.0	0.0	0.0	0.0	0.0	0.0	50.0	52.0	30.0	0.0	0.0	0.0
741	Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Beijerinckia;Beijerinckia sp. M016010	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
742	Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Beijerinckia;Beijerinckia sp. URHD0026	0.0	0.0	0.0	0.0	0.0	0.0	116.0	67.0	0.0	0.0	0.0	0.0
743	Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methyloferula;Methyloferula sp. PAMC 26571	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
744	Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium;Bradyrhizobium japonicum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
745	Proteobacteria;Alphaproteobacteria;Rhizobiales;Chelatococcaceae;Chelatococcus	0.0	0.0	0.0	0.0	0.0	0.0	57.0	32.0	27.0	0.0	0.0	1.0
746	Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0
747	Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;;Hyphomicrobiaceae bacterium WX185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
748	Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Blastochloris	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0
749	Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Blastochloris;Blastochloris sulfoviridis	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
750	Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Devosia	0.0	0.0	0.0	0.0	0.0	0.0	8.0	26.0	10.0	0.0	0.0	0.0
751	Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Devosia;Devosia sp. GSM-205	0.0	0.0	0.0	0.0	0.0	0.0	8.0	31.0	10.0	0.0	0.0	0.0
752	Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Pedomicrobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0
753	Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Pelagibacterium;Pelagibacterium halotolerans	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	1.0	0.0	0.0	0.0
754	Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Rhodomicrobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
755	Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium sp.	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0
756	Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium sp. L1B49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
757	Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Microvirga;Microvirga sp. DB1703	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0
758	Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylocystaceae;Methylocystis;Methylocystis sp. SC2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	4.0	0.0	0.0	0.0
759	Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
760	Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium robiniae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
761	Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium;Rhizobium leguminosarum	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	8.0	0.0	0.0	0.0
762	Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium;Rhizobium sullae	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	6.0	0.0	0.0	0.0
763	Proteobacteria;Alphaproteobacteria;Rhodobacterales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
764	Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Labrenzia;Labrenzia sp. SL004A-4A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
765	Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Methylarcula;Methylarcula marina	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
766	Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseibacterium;Roseibacterium sp. HME9693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0
767	Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rubellimicrobium	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	6.0	0.0	0.0	0.0
768	Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rubellimicrobium;Rubellimicrobium mesophilum	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	4.0	0.0	0.0	0.0
769	Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rubrimonas;Rubrimonas cliftonensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
770	Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rubrimonas;Rubrimonas shengliensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
771	Proteobacteria;Alphaproteobacteria;Rhodospirillales;;;Rhodospirillales bacterium URHD0088	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
772	Proteobacteria;Alphaproteobacteria;Rhodospirillales;;;Rhodospirillales bacterium enrichment culture clone CTBE CDB1001B08	0.0	0.0	0.0	0.0	0.0	0.0	116.0	22.0	180.0	0.0	0.0	0.0
773	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;;Acetobacteraceae bacterium	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0
774	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;;Acetobacteraceae bacterium W1.09-37	0.0	0.0	0.0	0.0	0.0	0.0	150.0	26.0	7.0	0.0	0.0	0.0
775	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;;bacterium Ellin5134	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
776	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidisoma;Acidisoma sp. EECC-196	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
777	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidisphaera	0.0	0.0	0.0	0.0	0.0	0.0	32.0	6.0	1.0	0.0	0.0	0.0
778	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidisphaera;Acidisphaera sp. C37	0.0	0.0	0.0	0.0	0.0	0.0	12.0	4.0	0.0	0.0	0.0	0.0
779	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidisphaera;Acidisphaera sp. NO-15	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
780	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidisphaera;Acidisphaera sp. S92	0.0	0.0	0.0	0.0	0.0	0.0	124.0	0.0	0.0	0.0	0.0	0.0
781	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Gluconacetobacter;Gluconacetobacter sacchari	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
782	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Gluconacetobacter;Gluconacetobacter sp. VTH-Ai16	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
783	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Komagataeibacter;Komagataeibacter hansenii	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0
784	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Paracraurococcus;Paracraurococcus ruber	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	1.0	0.0	0.0	0.0
785	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Paracraurococcus;Paracraurococcus sp.	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0
786	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Rhodovastum;Rhodovastum atsumiense	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0
787	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Roseomonas;Candidatus Roseomonas massiliae	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
788	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Roseomonas;Roseomonas mucosa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
789	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Rubritepida	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	3.0	0.0	0.0	0.0
790	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;;Rhodospirillaceae bacterium AW97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
791	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;;Rhodospirillaceae bacterium IA_FO_10	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	3.0	0.0	0.0	0.0
792	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Azospirillum;Azospirillum sp. AKB-2008-TE21	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	15.0	0.0	0.0	0.0
793	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Azospirillum;Azospirillum sp. enrichment culture clone yan50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
794	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Caenispirillum;Caenispirillum deserti	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
795	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Candidatus Endolissoclinum;Candidatus Endolissoclinum faulkneri	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	8.0	0.0	0.0	0.0
796	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Dongia;Dongia sp. URHE0060	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0
797	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Lacibacterium;Lacibacterium aquatile	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	2.0	0.0	0.0	0.0
798	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Limibacillus;Limibacillus halophilus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
799	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Nitrospirillum;Nitrospirillum amazonense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
800	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Niveispirillum	0.0	0.0	0.0	0.0	0.0	0.0	4.0	17.0	2.0	0.0	0.0	0.0
801	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Oceanibaculum	0.0	0.0	0.0	0.0	0.0	0.0	6.0	1.0	25.0	0.0	0.0	0.0
802	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Phaeospirillum	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5.0	0.0	0.0	0.0
803	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Rhodocista;Rhodocista sp. AT2107	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0
804	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Roseospira	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	6.0	0.0	0.0	0.0
805	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Skermanella	0.0	0.0	0.0	0.0	0.0	0.0	24.0	26.0	43.0	0.0	0.0	0.0
806	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Skermanella;Skermanella sp. Py-2-1	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	0.0	0.0	0.0
807	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Skermanella;Skermanella stibiiresistens	0.0	0.0	0.0	0.0	0.0	0.0	136.0	88.0	16.0	0.0	0.0	0.0
808	Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Neorickettsia	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
809	Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Candidatus Megaira;Candidatus Megaira polyxenophila	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	6.0	0.0	0.0	0.0
810	Proteobacteria;Alphaproteobacteria;Sneathiellales;Sneathiellaceae;Sneathiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
811	Proteobacteria;Alphaproteobacteria;Sphingomonadales	0.0	0.0	0.0	0.0	0.0	0.0	7.0	4.0	6.0	0.0	0.0	0.0
812	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Altererythrobacter	0.0	0.0	0.0	0.0	0.0	0.0	3.0	24.0	12.0	0.0	0.0	0.0
813	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Altererythrobacter;Altererythrobacter buctensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0
814	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Altererythrobacter;Altererythrobacter sp. R88(2010)	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0
815	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;;Sphingomonadaceae bacterium 417	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0
816	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;;Sphingomonadaceae bacterium ACEMC 3F-9	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
817	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;;Sphingomonadaceae bacterium Gsoil 359	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	5.0	0.0	0.0	0.0
818	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;;Sphingomonadaceae bacterium Gsoil 690	0.0	0.0	0.0	0.0	0.0	0.0	57.0	112.0	86.0	0.0	0.0	0.0
819	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;;bacterium Ellin6055	0.0	0.0	0.0	0.0	0.0	0.0	99.0	0.0	0.0	0.0	0.0	0.0
820	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
821	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomicrobium	0.0	0.0	0.0	0.0	0.0	0.0	5.0	3.0	1.0	0.0	0.0	0.0
822	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas aerophila	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
823	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. ID0634	0.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	1.0	0.0	0.0	0.0
824	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. enrichment culture clone MRHull-FeSM-02E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
825	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingosinicella	0.0	0.0	0.0	0.0	0.0	0.0	25.0	4.0	32.0	0.0	0.0	0.0
826	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingosinicella;Sphingosinicella sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0
827	Proteobacteria;Betaproteobacteria;;;;Betaproteobacteria bacterium IPR-18G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0
828	Proteobacteria;Betaproteobacteria;;;;Betaproteobacteria bacterium SJ-66A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
829	Proteobacteria;Betaproteobacteria;;;;bacterium Ellin6095	0.0	0.0	0.0	0.0	0.0	0.0	15.0	13.0	226.0	0.0	0.0	0.0
830	Proteobacteria;Betaproteobacteria;;;;beta proteobacterium R-36369	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
831	Proteobacteria;Betaproteobacteria;;;;beta proteobacterium Schreyahn_AOB_SSU_Aster_2	0.0	0.0	0.0	0.0	0.0	0.0	7.0	3.0	29.0	0.0	0.0	0.0
832	Proteobacteria;Betaproteobacteria;;;;beta proteobacterium enrichment culture	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0
833	Proteobacteria;Betaproteobacteria;;;Proteinimicrobium;Proteinimicrobium ihbtica	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
834	Proteobacteria;Betaproteobacteria;Burkholderiales;;Aquabacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
835	Proteobacteria;Betaproteobacteria;Burkholderiales;;Rhizobacter	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	7.0	0.0	0.0	0.0
836	Proteobacteria;Betaproteobacteria;Burkholderiales;;Rhizobacter;Rhizobacter fulvus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
837	Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella;Bordetella pertussis	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0
838	Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Derxia;Derxia gummosa	0.0	0.0	0.0	0.0	0.0	0.0	15.0	5.0	34.0	0.0	0.0	0.0
839	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;Cupriavidus sp. EF11(2012)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
840	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia;Paraburkholderia tropica	0.0	0.0	0.0	0.0	0.0	0.0	1.0	13.0	1.0	0.0	0.0	0.0
841	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia;Ralstonia sp. enrichment culture	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0
842	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax sp. NII-0922	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0
843	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Caenimonas;Caenimonas sp. TSX9-5	0.0	0.0	0.0	0.0	0.0	0.0	33.0	30.0	105.0	0.0	0.0	0.0
844	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Ramlibacter	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0
845	Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;;Oxalobacteraceae bacterium 25-3PB	0.0	0.0	0.0	0.0	0.0	0.0	917.0	0.0	0.0	0.0	0.0	0.0
846	Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;;Oxalobacteraceae bacterium 94-2PB	0.0	0.0	0.0	0.0	0.0	0.0	1595.0	18.0	25.0	0.0	0.0	2.0
847	Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;;Oxalobacteraceae bacterium KVD-1921-01	0.0	0.0	0.0	0.0	0.0	0.0	25.0	2.0	1.0	0.0	0.0	0.0
848	Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum;Herbaspirillum sp. LMR306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
849	Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum;Herbaspirillum sp. TSO33-2	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0
850	Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Noviherbaspirillum	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
851	Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Noviherbaspirillum;Noviherbaspirillum malthae	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
852	Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Noviherbaspirillum;Noviherbaspirillum sp.	0.0	0.0	0.0	0.0	0.0	0.0	92.0	0.0	0.0	0.0	0.0	0.0
853	Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Noviherbaspirillum;Noviherbaspirillum sp. THG-HS236	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	1.0	0.0	0.0	0.0
854	Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Noviherbaspirillum;Noviherbaspirillum suwonense	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
